date,crop,price_per_quintal_inr,market,state,arrivals_tonnes
2023-08-11,Corn,17.43,Koyambedu,Punjab,2286.1
2023-08-11,Wheat,20.86,Koyambedu,Rajasthan,1326.0
2023-08-11,Rice,31.3,Chennai APMC,Rajasthan,342.8
2023-08-11,Soybean,45.65,Mumbai APMC,Maharashtra,884.1
2023-08-11,Cotton,62.03,Chennai APMC,Tamil Nadu,1668.0
2023-08-12,Tomato,37.96,Delhi Azadpur,Tamil Nadu,4010.2
2023-08-12,Potato,8.44,Mumbai APMC,Maharashtra,4780.8
2023-08-12,Corn,17.4,Coimbatore APMC,Gujarat,949.8
2023-08-12,Wheat,23.18,Coimbatore APMC,Punjab,530.0
2023-08-12,Rice,28.65,Madurai,Punjab,2891.2
2023-08-12,Soybean,46.18,Hyderabad,Karnataka,2561.3
2023-08-12,Cotton,62.85,Hyderabad,Tamil Nadu,3129.3
2023-08-13,Tomato,36.75,Koyambedu,Uttar Pradesh,4678.4
2023-08-13,Potato,11.3,Koyambedu,Punjab,3431.0
2023-08-13,Corn,17.28,Madurai,Maharashtra,2513.4
2023-08-13,Wheat,20.21,Madurai,Punjab,4692.2
2023-08-13,Rice,29.53,Bengaluru APMC,Gujarat,4722.9
2023-08-13,Soybean,44.06,Koyambedu,Punjab,1268.8
2023-08-13,Cotton,62.79,Madurai,Andhra Pradesh,4803.9
2023-08-14,Tomato,39.06,Hyderabad,Andhra Pradesh,3980.6
2023-08-14,Potato,9.69,Chennai APMC,Punjab,340.2
2023-08-14,Corn,17.86,Hyderabad,Maharashtra,4246.5
2023-08-14,Wheat,21.01,Koyambedu,Punjab,4563.7
2023-08-14,Rice,27.9,Bengaluru APMC,Rajasthan,3233.8
2023-08-14,Soybean,46.41,Delhi Azadpur,Punjab,720.6
2023-08-14,Cotton,63.84,Coimbatore APMC,Uttar Pradesh,4724.0
2023-08-15,Tomato,37.61,Bengaluru APMC,Haryana,2203.9
2023-08-15,Potato,12.23,Koyambedu,Gujarat,168.0
2023-08-15,Corn,16.78,Koyambedu,Punjab,2828.2
2023-08-15,Wheat,23.17,Bengaluru APMC,Uttar Pradesh,2513.2
2023-08-15,Rice,29.4,Delhi Azadpur,Tamil Nadu,2661.4
2023-08-15,Soybean,45.58,Chennai APMC,Andhra Pradesh,4736.6
2023-08-15,Cotton,60.89,Delhi Azadpur,Rajasthan,908.1
2023-08-16,Tomato,39.28,Mumbai APMC,Tamil Nadu,2694.7
2023-08-16,Potato,10.55,Chennai APMC,Uttar Pradesh,1955.3
2023-08-16,Corn,11.77,Mumbai APMC,Rajasthan,309.6
2023-08-16,Wheat,22.81,Bengaluru APMC,Rajasthan,2643.7
2023-08-16,Rice,30.51,Madurai,Rajasthan,1885.6
2023-08-16,Soybean,42.61,Chennai APMC,Andhra Pradesh,538.3
2023-08-16,Cotton,60.64,Madurai,Andhra Pradesh,3576.4
2023-08-17,Tomato,40.11,Koyambedu,Andhra Pradesh,2501.6
2023-08-17,Potato,15.27,Chennai APMC,Tamil Nadu,4614.3
2023-08-17,Corn,16.21,Coimbatore APMC,Maharashtra,4625.3
2023-08-17,Wheat,21.09,Chennai APMC,Andhra Pradesh,3315.0
2023-08-17,Rice,28.91,Mumbai APMC,Karnataka,4936.1
2023-08-17,Soybean,48.24,Coimbatore APMC,Punjab,4592.0
2023-08-17,Cotton,61.21,Bengaluru APMC,Tamil Nadu,821.8
2023-08-18,Tomato,38.01,Coimbatore APMC,Uttar Pradesh,4415.6
2023-08-18,Potato,11.48,Bengaluru APMC,Uttar Pradesh,1064.1
2023-08-18,Corn,14.78,Delhi Azadpur,Haryana,3466.9
2023-08-18,Wheat,22.39,Bengaluru APMC,Haryana,1916.8
2023-08-18,Rice,31.64,Coimbatore APMC,Gujarat,1304.5
2023-08-18,Soybean,46.69,Chennai APMC,Haryana,256.9
2023-08-18,Cotton,61.83,Hyderabad,Karnataka,3331.7
2023-08-19,Tomato,38.8,Coimbatore APMC,Maharashtra,3206.1
2023-08-19,Potato,9.89,Koyambedu,Karnataka,4516.0
2023-08-19,Corn,17.56,Hyderabad,Maharashtra,957.6
2023-08-19,Wheat,22.12,Mumbai APMC,Karnataka,4720.3
2023-08-19,Rice,28.96,Delhi Azadpur,Haryana,1459.8
2023-08-19,Soybean,51.02,Delhi Azadpur,Uttar Pradesh,4284.8
2023-08-19,Cotton,62.68,Delhi Azadpur,Maharashtra,3816.9
2023-08-20,Tomato,38.13,Bengaluru APMC,Andhra Pradesh,4753.5
2023-08-20,Potato,11.62,Hyderabad,Andhra Pradesh,679.2
2023-08-20,Corn,17.99,Chennai APMC,Gujarat,2420.2
2023-08-20,Wheat,22.43,Koyambedu,Andhra Pradesh,238.3
2023-08-20,Rice,27.11,Bengaluru APMC,Karnataka,463.9
2023-08-20,Soybean,47.64,Koyambedu,Andhra Pradesh,2207.9
2023-08-20,Cotton,61.26,Mumbai APMC,Gujarat,3704.8
2023-08-21,Tomato,42.1,Hyderabad,Tamil Nadu,3331.2
2023-08-21,Potato,13.91,Coimbatore APMC,Andhra Pradesh,3638.3
2023-08-21,Corn,15.62,Chennai APMC,Tamil Nadu,4745.5
2023-08-21,Wheat,24.22,Mumbai APMC,Uttar Pradesh,4613.1
2023-08-21,Rice,29.4,Mumbai APMC,Gujarat,1043.2
2023-08-21,Soybean,47.57,Chennai APMC,Haryana,1931.2
2023-08-21,Cotton,63.02,Delhi Azadpur,Rajasthan,365.1
2023-08-22,Tomato,38.06,Madurai,Andhra Pradesh,1712.6
2023-08-22,Potato,11.36,Hyderabad,Tamil Nadu,4363.1
2023-08-22,Corn,17.87,Koyambedu,Andhra Pradesh,3028.2
2023-08-22,Wheat,21.82,Delhi Azadpur,Rajasthan,847.4
2023-08-22,Rice,28.72,Mumbai APMC,Tamil Nadu,601.3
2023-08-22,Soybean,44.89,Koyambedu,Haryana,2614.3
2023-08-22,Cotton,62.96,Chennai APMC,Karnataka,3634.2
2023-08-23,Tomato,42.45,Mumbai APMC,Punjab,240.2
2023-08-23,Potato,10.76,Koyambedu,Andhra Pradesh,79.2
2023-08-23,Corn,16.4,Chennai APMC,Tamil Nadu,4077.8
2023-08-23,Wheat,24.48,Koyambedu,Andhra Pradesh,3822.8
2023-08-23,Rice,29.24,Chennai APMC,Rajasthan,415.9
2023-08-23,Soybean,47.04,Hyderabad,Haryana,1448.2
2023-08-23,Cotton,60.77,Bengaluru APMC,Gujarat,4555.7
2023-08-24,Tomato,40.04,Coimbatore APMC,Gujarat,3082.4
2023-08-24,Potato,12.12,Mumbai APMC,Gujarat,2421.7
2023-08-24,Corn,17.88,Madurai,Gujarat,2705.5
2023-08-24,Wheat,24.18,Mumbai APMC,Andhra Pradesh,764.8
2023-08-24,Rice,33.28,Madurai,Haryana,4995.7
2023-08-24,Soybean,47.27,Madurai,Punjab,3713.0
2023-08-24,Cotton,62.89,Bengaluru APMC,Uttar Pradesh,762.7
2023-08-25,Tomato,39.73,Hyderabad,Haryana,3567.9
2023-08-25,Potato,11.91,Coimbatore APMC,Haryana,668.9
2023-08-25,Corn,16.94,Mumbai APMC,Andhra Pradesh,4712.3
2023-08-25,Wheat,21.99,Bengaluru APMC,Haryana,2329.9
2023-08-25,Rice,29.69,Hyderabad,Gujarat,4764.3
2023-08-25,Soybean,48.41,Hyderabad,Punjab,1722.1
2023-08-25,Cotton,60.92,Bengaluru APMC,Karnataka,3630.4
2023-08-26,Tomato,41.18,Coimbatore APMC,Andhra Pradesh,1123.9
2023-08-26,Potato,14.45,Coimbatore APMC,Andhra Pradesh,4742.6
2023-08-26,Corn,16.3,Mumbai APMC,Gujarat,2763.6
2023-08-26,Wheat,19.29,Bengaluru APMC,Punjab,3237.8
2023-08-26,Rice,28.56,Coimbatore APMC,Haryana,749.6
2023-08-26,Soybean,48.42,Koyambedu,Rajasthan,3278.6
2023-08-26,Cotton,62.44,Delhi Azadpur,Haryana,301.9
2023-08-27,Tomato,38.02,Coimbatore APMC,Punjab,2780.9
2023-08-27,Potato,11.76,Madurai,Haryana,4688.8
2023-08-27,Corn,17.78,Bengaluru APMC,Karnataka,4718.8
2023-08-27,Wheat,23.34,Chennai APMC,Andhra Pradesh,1960.6
2023-08-27,Rice,29.16,Madurai,Uttar Pradesh,4919.0
2023-08-27,Soybean,45.96,Madurai,Haryana,2896.6
2023-08-27,Cotton,61.93,Coimbatore APMC,Karnataka,2085.9
2023-08-28,Tomato,38.17,Hyderabad,Andhra Pradesh,4346.7
2023-08-28,Potato,14.98,Madurai,Gujarat,1615.3
2023-08-28,Corn,16.07,Chennai APMC,Maharashtra,3945.5
2023-08-28,Wheat,24.38,Koyambedu,Tamil Nadu,92.9
2023-08-28,Rice,31.84,Chennai APMC,Punjab,4270.4
2023-08-28,Soybean,48.06,Mumbai APMC,Punjab,1054.9
2023-08-28,Cotton,61.91,Madurai,Andhra Pradesh,1572.4
2023-08-29,Tomato,40.21,Koyambedu,Punjab,3135.0
2023-08-29,Potato,12.57,Mumbai APMC,Gujarat,2401.7
2023-08-29,Corn,15.25,Madurai,Uttar Pradesh,1551.0
2023-08-29,Wheat,23.09,Madurai,Karnataka,858.1
2023-08-29,Rice,27.83,Koyambedu,Rajasthan,4555.6
2023-08-29,Soybean,48.38,Bengaluru APMC,Karnataka,2830.2
2023-08-29,Cotton,61.91,Hyderabad,Uttar Pradesh,3465.3
2023-08-30,Tomato,39.95,Coimbatore APMC,Maharashtra,3336.2
2023-08-30,Potato,13.07,Madurai,Gujarat,530.5
2023-08-30,Corn,16.26,Chennai APMC,Karnataka,4407.1
2023-08-30,Wheat,23.53,Hyderabad,Haryana,2410.6
2023-08-30,Rice,28.94,Chennai APMC,Punjab,4658.2
2023-08-30,Soybean,47.96,Madurai,Gujarat,4475.2
2023-08-30,Cotton,60.63,Hyderabad,Punjab,4433.7
2023-08-31,Tomato,39.89,Koyambedu,Punjab,391.0
2023-08-31,Potato,15.6,Madurai,Uttar Pradesh,3403.0
2023-08-31,Corn,15.2,Madurai,Maharashtra,4964.8
2023-08-31,Wheat,21.68,Coimbatore APMC,Punjab,1497.1
2023-08-31,Rice,30.47,Koyambedu,Punjab,3033.9
2023-08-31,Soybean,46.96,Hyderabad,Tamil Nadu,3128.2
2023-08-31,Cotton,63.22,Bengaluru APMC,Karnataka,1857.8
2023-09-01,Tomato,40.48,Delhi Azadpur,Andhra Pradesh,2591.4
2023-09-01,Potato,13.7,Chennai APMC,Gujarat,1626.9
2023-09-01,Corn,18.41,Madurai,Tamil Nadu,3264.6
2023-09-01,Wheat,23.36,Delhi Azadpur,Uttar Pradesh,2272.2
2023-09-01,Rice,29.38,Bengaluru APMC,Punjab,250.3
2023-09-01,Soybean,47.75,Hyderabad,Maharashtra,1697.9
2023-09-01,Cotton,65.59,Chennai APMC,Karnataka,4366.6
2023-09-02,Tomato,39.6,Chennai APMC,Tamil Nadu,1548.4
2023-09-02,Potato,11.33,Coimbatore APMC,Gujarat,1931.1
2023-09-02,Corn,18.46,Chennai APMC,Uttar Pradesh,3499.4
2023-09-02,Wheat,22.61,Mumbai APMC,Punjab,4025.6
2023-09-02,Rice,26.54,Bengaluru APMC,Haryana,3551.0
2023-09-02,Soybean,48.07,Madurai,Punjab,3609.6
2023-09-02,Cotton,61.99,Coimbatore APMC,Gujarat,1444.1
2023-09-03,Tomato,39.71,Koyambedu,Gujarat,4597.9
2023-09-03,Potato,13.35,Koyambedu,Punjab,4314.3
2023-09-03,Corn,17.13,Koyambedu,Tamil Nadu,4063.2
2023-09-03,Wheat,23.91,Koyambedu,Andhra Pradesh,418.4
2023-09-03,Rice,29.19,Mumbai APMC,Maharashtra,812.3
2023-09-03,Soybean,47.62,Coimbatore APMC,Maharashtra,4325.3
2023-09-03,Cotton,62.46,Chennai APMC,Tamil Nadu,3695.7
2023-09-04,Tomato,41.01,Mumbai APMC,Maharashtra,823.4
2023-09-04,Potato,13.82,Hyderabad,Punjab,3941.4
2023-09-04,Corn,15.5,Koyambedu,Maharashtra,328.0
2023-09-04,Wheat,24.53,Madurai,Andhra Pradesh,4594.1
2023-09-04,Rice,29.1,Koyambedu,Karnataka,503.9
2023-09-04,Soybean,48.11,Koyambedu,Tamil Nadu,2193.2
2023-09-04,Cotton,63.45,Coimbatore APMC,Andhra Pradesh,297.5
2023-09-05,Tomato,42.71,Koyambedu,Haryana,1636.0
2023-09-05,Potato,12.62,Coimbatore APMC,Gujarat,4096.9
2023-09-05,Corn,16.43,Hyderabad,Karnataka,2372.6
2023-09-05,Wheat,22.93,Chennai APMC,Gujarat,965.4
2023-09-05,Rice,29.5,Chennai APMC,Maharashtra,920.5
2023-09-05,Soybean,48.16,Coimbatore APMC,Uttar Pradesh,762.3
2023-09-05,Cotton,60.53,Coimbatore APMC,Maharashtra,3529.2
2023-09-06,Tomato,38.43,Koyambedu,Andhra Pradesh,975.9
2023-09-06,Potato,11.41,Mumbai APMC,Andhra Pradesh,854.0
2023-09-06,Corn,18.44,Delhi Azadpur,Haryana,2557.9
2023-09-06,Wheat,25.58,Delhi Azadpur,Andhra Pradesh,2161.3
2023-09-06,Rice,29.86,Mumbai APMC,Andhra Pradesh,2676.2
2023-09-06,Soybean,46.76,Delhi Azadpur,Uttar Pradesh,3783.8
2023-09-06,Cotton,63.12,Koyambedu,Tamil Nadu,360.8
2023-09-07,Tomato,41.81,Mumbai APMC,Tamil Nadu,3118.2
2023-09-07,Potato,11.68,Bengaluru APMC,Maharashtra,3386.5
2023-09-07,Corn,17.43,Hyderabad,Tamil Nadu,4887.0
2023-09-07,Wheat,24.53,Koyambedu,Punjab,2961.3
2023-09-07,Rice,30.82,Mumbai APMC,Maharashtra,2867.5
2023-09-07,Soybean,47.36,Mumbai APMC,Gujarat,1822.7
2023-09-07,Cotton,64.57,Hyderabad,Punjab,2523.5
2023-09-08,Tomato,36.08,Hyderabad,Punjab,2752.3
2023-09-08,Potato,14.15,Coimbatore APMC,Andhra Pradesh,2956.8
2023-09-08,Corn,16.15,Chennai APMC,Punjab,2078.2
2023-09-08,Wheat,20.38,Hyderabad,Punjab,4621.1
2023-09-08,Rice,30.9,Bengaluru APMC,Gujarat,4350.0
2023-09-08,Soybean,49.19,Hyderabad,Gujarat,805.8
2023-09-08,Cotton,62.92,Bengaluru APMC,Haryana,4750.7
2023-09-09,Tomato,41.62,Madurai,Punjab,1938.2
2023-09-09,Potato,15.61,Madurai,Haryana,1860.3
2023-09-09,Corn,19.16,Bengaluru APMC,Karnataka,797.6
2023-09-09,Wheat,25.65,Madurai,Andhra Pradesh,519.5
2023-09-09,Rice,31.31,Bengaluru APMC,Gujarat,792.0
2023-09-09,Soybean,47.3,Mumbai APMC,Andhra Pradesh,157.3
2023-09-09,Cotton,60.79,Bengaluru APMC,Karnataka,1552.4
2023-09-10,Tomato,39.89,Delhi Azadpur,Andhra Pradesh,990.2
2023-09-10,Potato,11.99,Hyderabad,Haryana,2203.8
2023-09-10,Corn,20.51,Madurai,Gujarat,4847.0
2023-09-10,Wheat,22.99,Chennai APMC,Punjab,4809.1
2023-09-10,Rice,30.44,Koyambedu,Punjab,3544.8
2023-09-10,Soybean,48.08,Delhi Azadpur,Karnataka,1214.0
2023-09-10,Cotton,63.32,Hyderabad,Andhra Pradesh,2110.9
2023-09-11,Tomato,42.86,Chennai APMC,Uttar Pradesh,3176.0
2023-09-11,Potato,12.38,Mumbai APMC,Uttar Pradesh,3436.1
2023-09-11,Corn,17.61,Bengaluru APMC,Maharashtra,3015.6
2023-09-11,Wheat,22.2,Delhi Azadpur,Punjab,3637.5
2023-09-11,Rice,28.34,Madurai,Punjab,2848.4
2023-09-11,Soybean,46.4,Hyderabad,Maharashtra,137.7
2023-09-11,Cotton,63.26,Mumbai APMC,Haryana,1268.2
2023-09-12,Tomato,39.74,Mumbai APMC,Andhra Pradesh,4555.2
2023-09-12,Potato,12.34,Mumbai APMC,Gujarat,3944.7
2023-09-12,Corn,15.27,Mumbai APMC,Punjab,3506.7
2023-09-12,Wheat,23.26,Madurai,Punjab,3918.9
2023-09-12,Rice,28.13,Coimbatore APMC,Andhra Pradesh,4075.9
2023-09-12,Soybean,48.52,Coimbatore APMC,Gujarat,2838.3
2023-09-12,Cotton,63.51,Chennai APMC,Punjab,2579.3
2023-09-13,Tomato,38.26,Koyambedu,Haryana,3763.5
2023-09-13,Potato,12.99,Mumbai APMC,Maharashtra,2669.7
2023-09-13,Corn,16.32,Hyderabad,Uttar Pradesh,381.3
2023-09-13,Wheat,23.93,Bengaluru APMC,Andhra Pradesh,3966.8
2023-09-13,Rice,32.46,Delhi Azadpur,Karnataka,1850.7
2023-09-13,Soybean,44.64,Chennai APMC,Gujarat,1270.6
2023-09-13,Cotton,63.62,Chennai APMC,Punjab,1813.0
2023-09-14,Tomato,40.28,Hyderabad,Rajasthan,773.3
2023-09-14,Potato,14.53,Delhi Azadpur,Punjab,2449.3
2023-09-14,Corn,17.84,Mumbai APMC,Rajasthan,1040.3
2023-09-14,Wheat,22.39,Coimbatore APMC,Maharashtra,1513.3
2023-09-14,Rice,30.04,Chennai APMC,Andhra Pradesh,2641.3
2023-09-14,Soybean,46.32,Delhi Azadpur,Andhra Pradesh,3964.0
2023-09-14,Cotton,65.13,Bengaluru APMC,Tamil Nadu,1526.0
2023-09-15,Tomato,40.62,Coimbatore APMC,Karnataka,1515.7
2023-09-15,Potato,16.44,Chennai APMC,Haryana,439.6
2023-09-15,Corn,17.5,Hyderabad,Karnataka,2261.1
2023-09-15,Wheat,22.52,Bengaluru APMC,Rajasthan,827.0
2023-09-15,Rice,28.32,Hyderabad,Punjab,583.3
2023-09-15,Soybean,44.88,Delhi Azadpur,Gujarat,1415.9
2023-09-15,Cotton,61.21,Hyderabad,Uttar Pradesh,856.4
2023-09-16,Tomato,41.06,Madurai,Punjab,4782.7
2023-09-16,Potato,14.42,Koyambedu,Tamil Nadu,4345.3
2023-09-16,Corn,15.29,Hyderabad,Punjab,751.7
2023-09-16,Wheat,25.0,Bengaluru APMC,Rajasthan,176.1
2023-09-16,Rice,29.93,Bengaluru APMC,Punjab,2007.9
2023-09-16,Soybean,47.88,Mumbai APMC,Tamil Nadu,3235.9
2023-09-16,Cotton,66.08,Mumbai APMC,Tamil Nadu,4422.1
2023-09-17,Tomato,42.08,Chennai APMC,Karnataka,2508.5
2023-09-17,Potato,13.33,Koyambedu,Karnataka,800.3
2023-09-17,Corn,16.39,Madurai,Andhra Pradesh,504.7
2023-09-17,Wheat,20.5,Mumbai APMC,Punjab,1723.9
2023-09-17,Rice,29.65,Bengaluru APMC,Punjab,3766.7
2023-09-17,Soybean,47.41,Hyderabad,Haryana,2748.3
2023-09-17,Cotton,62.25,Bengaluru APMC,Haryana,3488.2
2023-09-18,Tomato,40.61,Koyambedu,Andhra Pradesh,2270.1
2023-09-18,Potato,13.92,Koyambedu,Uttar Pradesh,1175.6
2023-09-18,Corn,17.47,Chennai APMC,Rajasthan,169.9
2023-09-18,Wheat,22.83,Coimbatore APMC,Gujarat,259.9
2023-09-18,Rice,31.06,Coimbatore APMC,Andhra Pradesh,4752.3
2023-09-18,Soybean,48.47,Madurai,Rajasthan,1631.3
2023-09-18,Cotton,62.17,Bengaluru APMC,Haryana,145.3
2023-09-19,Tomato,42.99,Delhi Azadpur,Gujarat,166.4
2023-09-19,Potato,13.73,Bengaluru APMC,Rajasthan,386.4
2023-09-19,Corn,17.91,Coimbatore APMC,Tamil Nadu,1083.7
2023-09-19,Wheat,24.94,Hyderabad,Tamil Nadu,1779.4
2023-09-19,Rice,31.23,Koyambedu,Punjab,2570.3
2023-09-19,Soybean,49.31,Madurai,Haryana,1103.3
2023-09-19,Cotton,64.31,Chennai APMC,Uttar Pradesh,1365.0
2023-09-20,Tomato,40.03,Mumbai APMC,Rajasthan,1972.7
2023-09-20,Potato,14.5,Coimbatore APMC,Uttar Pradesh,1705.7
2023-09-20,Corn,16.24,Mumbai APMC,Uttar Pradesh,1993.5
2023-09-20,Wheat,24.12,Delhi Azadpur,Gujarat,192.6
2023-09-20,Rice,30.9,Bengaluru APMC,Andhra Pradesh,964.9
2023-09-20,Soybean,47.64,Chennai APMC,Haryana,4032.9
2023-09-20,Cotton,63.76,Coimbatore APMC,Andhra Pradesh,3810.8
2023-09-21,Tomato,38.21,Delhi Azadpur,Andhra Pradesh,4438.9
2023-09-21,Potato,13.21,Delhi Azadpur,Punjab,2345.7
2023-09-21,Corn,18.17,Coimbatore APMC,Uttar Pradesh,1123.2
2023-09-21,Wheat,24.27,Chennai APMC,Uttar Pradesh,111.2
2023-09-21,Rice,29.49,Madurai,Punjab,1071.4
2023-09-21,Soybean,49.93,Bengaluru APMC,Punjab,2316.5
2023-09-21,Cotton,62.73,Bengaluru APMC,Karnataka,4608.1
2023-09-22,Tomato,42.56,Hyderabad,Rajasthan,3003.9
2023-09-22,Potato,14.75,Coimbatore APMC,Maharashtra,3101.0
2023-09-22,Corn,17.14,Chennai APMC,Tamil Nadu,3115.4
2023-09-22,Wheat,26.77,Chennai APMC,Uttar Pradesh,4654.3
2023-09-22,Rice,29.32,Delhi Azadpur,Gujarat,1938.0
2023-09-22,Soybean,49.49,Madurai,Maharashtra,315.0
2023-09-22,Cotton,65.61,Coimbatore APMC,Andhra Pradesh,4856.2
2023-09-23,Tomato,40.18,Mumbai APMC,Maharashtra,1435.9
2023-09-23,Potato,16.28,Chennai APMC,Uttar Pradesh,3863.7
2023-09-23,Corn,17.81,Koyambedu,Uttar Pradesh,752.1
2023-09-23,Wheat,24.62,Hyderabad,Andhra Pradesh,645.6
2023-09-23,Rice,31.58,Chennai APMC,Gujarat,914.2
2023-09-23,Soybean,47.99,Koyambedu,Maharashtra,3637.8
2023-09-23,Cotton,65.4,Hyderabad,Rajasthan,1402.0
2023-09-24,Tomato,42.46,Chennai APMC,Gujarat,363.3
2023-09-24,Potato,11.64,Madurai,Andhra Pradesh,372.5
2023-09-24,Corn,20.22,Bengaluru APMC,Tamil Nadu,233.9
2023-09-24,Wheat,21.77,Bengaluru APMC,Gujarat,2091.5
2023-09-24,Rice,32.82,Chennai APMC,Tamil Nadu,3300.2
2023-09-24,Soybean,49.96,Delhi Azadpur,Uttar Pradesh,3608.4
2023-09-24,Cotton,62.63,Coimbatore APMC,Uttar Pradesh,170.8
2023-09-25,Tomato,40.73,Delhi Azadpur,Andhra Pradesh,1212.4
2023-09-25,Potato,12.69,Hyderabad,Tamil Nadu,4979.4
2023-09-25,Corn,18.03,Chennai APMC,Haryana,2816.8
2023-09-25,Wheat,23.89,Hyderabad,Andhra Pradesh,3592.1
2023-09-25,Rice,32.52,Chennai APMC,Uttar Pradesh,1852.0
2023-09-25,Soybean,50.31,Mumbai APMC,Gujarat,4112.5
2023-09-25,Cotton,66.44,Madurai,Punjab,3310.1
2023-09-26,Tomato,40.59,Mumbai APMC,Rajasthan,2726.8
2023-09-26,Potato,14.12,Mumbai APMC,Punjab,2064.7
2023-09-26,Corn,15.91,Bengaluru APMC,Punjab,2364.0
2023-09-26,Wheat,23.22,Mumbai APMC,Uttar Pradesh,780.8
2023-09-26,Rice,32.88,Hyderabad,Rajasthan,2068.7
2023-09-26,Soybean,50.86,Bengaluru APMC,Maharashtra,3030.7
2023-09-26,Cotton,62.58,Madurai,Punjab,4627.4
2023-09-27,Tomato,40.63,Hyderabad,Gujarat,3780.8
2023-09-27,Potato,14.48,Madurai,Tamil Nadu,1750.1
2023-09-27,Corn,18.94,Madurai,Punjab,2724.0
2023-09-27,Wheat,23.3,Madurai,Karnataka,4887.3
2023-09-27,Rice,32.15,Coimbatore APMC,Haryana,454.6
2023-09-27,Soybean,47.8,Bengaluru APMC,Maharashtra,4953.0
2023-09-27,Cotton,64.49,Chennai APMC,Rajasthan,563.9
2023-09-28,Tomato,42.42,Chennai APMC,Uttar Pradesh,4675.8
2023-09-28,Potato,14.61,Madurai,Andhra Pradesh,3435.9
2023-09-28,Corn,17.95,Mumbai APMC,Gujarat,628.8
2023-09-28,Wheat,24.44,Mumbai APMC,Rajasthan,4687.8
2023-09-28,Rice,31.47,Bengaluru APMC,Andhra Pradesh,2906.2
2023-09-28,Soybean,48.04,Bengaluru APMC,Maharashtra,1167.8
2023-09-28,Cotton,64.21,Hyderabad,Karnataka,4180.0
2023-09-29,Tomato,44.08,Coimbatore APMC,Tamil Nadu,4471.3
2023-09-29,Potato,15.53,Koyambedu,Gujarat,764.6
2023-09-29,Corn,18.24,Koyambedu,Uttar Pradesh,1247.1
2023-09-29,Wheat,25.73,Bengaluru APMC,Uttar Pradesh,4134.9
2023-09-29,Rice,31.18,Koyambedu,Andhra Pradesh,166.4
2023-09-29,Soybean,50.45,Chennai APMC,Uttar Pradesh,649.3
2023-09-29,Cotton,65.24,Madurai,Maharashtra,381.8
2023-09-30,Tomato,41.61,Hyderabad,Maharashtra,2138.5
2023-09-30,Potato,15.44,Mumbai APMC,Haryana,102.3
2023-09-30,Corn,16.42,Delhi Azadpur,Punjab,1969.3
2023-09-30,Wheat,23.08,Coimbatore APMC,Uttar Pradesh,2171.2
2023-09-30,Rice,29.98,Hyderabad,Tamil Nadu,3411.6
2023-09-30,Soybean,48.99,Chennai APMC,Gujarat,1632.2
2023-09-30,Cotton,67.37,Chennai APMC,Uttar Pradesh,3518.1
2023-10-01,Tomato,45.21,Bengaluru APMC,Rajasthan,3860.4
2023-10-01,Potato,15.82,Bengaluru APMC,Punjab,4748.2
2023-10-01,Corn,19.61,Hyderabad,Tamil Nadu,1930.8
2023-10-01,Wheat,22.16,Hyderabad,Maharashtra,2400.6
2023-10-01,Rice,31.05,Koyambedu,Maharashtra,1264.7
2023-10-01,Soybean,47.68,Koyambedu,Gujarat,1930.3
2023-10-01,Cotton,63.93,Mumbai APMC,Andhra Pradesh,3037.9
2023-10-02,Tomato,41.7,Hyderabad,Tamil Nadu,1648.2
2023-10-02,Potato,14.24,Hyderabad,Andhra Pradesh,3087.9
2023-10-02,Corn,15.98,Koyambedu,Tamil Nadu,3434.9
2023-10-02,Wheat,26.07,Chennai APMC,Rajasthan,2249.9
2023-10-02,Rice,30.34,Madurai,Gujarat,1410.0
2023-10-02,Soybean,49.31,Bengaluru APMC,Rajasthan,3285.8
2023-10-02,Cotton,68.06,Chennai APMC,Uttar Pradesh,2949.0
2023-10-03,Tomato,40.66,Hyderabad,Karnataka,4516.2
2023-10-03,Potato,11.24,Delhi Azadpur,Karnataka,247.1
2023-10-03,Corn,18.61,Mumbai APMC,Haryana,592.9
2023-10-03,Wheat,26.69,Madurai,Maharashtra,1035.7
2023-10-03,Rice,34.97,Hyderabad,Andhra Pradesh,78.2
2023-10-03,Soybean,47.19,Madurai,Haryana,267.2
2023-10-03,Cotton,65.78,Madurai,Andhra Pradesh,1733.3
2023-10-04,Tomato,41.43,Hyderabad,Andhra Pradesh,3583.4
2023-10-04,Potato,14.97,Koyambedu,Maharashtra,863.9
2023-10-04,Corn,23.09,Madurai,Tamil Nadu,2218.6
2023-10-04,Wheat,22.87,Mumbai APMC,Haryana,151.7
2023-10-04,Rice,32.51,Mumbai APMC,Rajasthan,576.3
2023-10-04,Soybean,49.83,Hyderabad,Tamil Nadu,1430.6
2023-10-04,Cotton,66.76,Bengaluru APMC,Maharashtra,372.6
2023-10-05,Tomato,42.37,Delhi Azadpur,Punjab,2399.4
2023-10-05,Potato,15.68,Coimbatore APMC,Karnataka,649.0
2023-10-05,Corn,18.63,Madurai,Maharashtra,2873.6
2023-10-05,Wheat,25.62,Coimbatore APMC,Gujarat,3316.3
2023-10-05,Rice,31.7,Mumbai APMC,Rajasthan,1351.9
2023-10-05,Soybean,50.15,Koyambedu,Karnataka,2931.5
2023-10-05,Cotton,64.66,Koyambedu,Rajasthan,246.8
